Date,City,Petrol_Price,Diesel_Price
2019-06-17,Delhi,69.93,63.84
2019-06-17,Kolkata,72.19,65.76
2019-06-17,Mumbai,75.63,66.93
2019-06-16,Chennai,72.64,67.52
2019-06-16,Delhi,69.93,63.84
2019-06-16,Kolkata,72.19,65.76
2019-06-16,Mumbai,75.63,66.93
2019-06-15,Chennai,72.7,67.62
2019-06-15,Delhi,69.99,63.93
2019-06-15,Kolkata,72.25,65.85
2019-06-15,Mumbai,75.69,67.03
2019-06-14,Chennai,72.9,67.88
2019-06-14,Delhi,70.18,64.17
2019-06-14,Kolkata,72.44,66.09
2019-06-14,Mumbai,75.88,67.28
2019-06-13,Chennai,73.08,68.05
2019-06-13,Delhi,70.35,64.33
2019-06-13,Kolkata,72.61,66.25
2019-06-13,Mumbai,76.04,67.45
2019-06-12,Chennai,73.17,68.11
2019-06-12,Delhi,70.43,64.39
2019-06-12,Kolkata,72.68,66.31
2019-06-12,Mumbai,76.12,67.51
2019-06-11,Chennai,73.17,68.11
2019-06-11,Delhi,70.43,64.39
2019-06-11,Kolkata,72.68,66.31
2019-06-11,Mumbai,76.12,67.51
2019-06-10,Chennai,73.17,68.11
2019-06-10,Delhi,70.43,64.39
2019-06-10,Kolkata,72.68,66.31
2019-06-10,Mumbai,76.12,67.51
2019-06-09,Chennai,73.3,68.23
2019-06-09,Delhi,70.56,64.5
2019-06-09,Kolkata,72.81,66.42
2019-06-09,Mumbai,76.25,67.63
2019-06-08,Chennai,73.47,68.39
2019-06-08,Delhi,70.72,64.65
2019-06-08,Kolkata,72.97,66.57
2019-06-08,Mumbai,76.41,67.79
2019-06-07,Chennai,73.7,68.66
2019-06-07,Delhi,70.94,64.9
2019-06-07,Kolkata,73.19,66.82
2019-06-07,Mumbai,76.63,68.06
2019-06-06,Chennai,73.84,69.0
2019-06-06,Delhi,71.07,65.22
2019-06-06,Kolkata,73.31,67.14
2019-06-06,Mumbai,76.76,68.39
2019-06-05,Chennai,74.01,69.36
2019-06-05,Delhi,71.23,65.56
2019-06-05,Kolkata,73.47,67.48
2019-06-05,Mumbai,76.91,68.76
2019-06-04,Chennai,74.01,69.36
2019-06-04,Delhi,71.23,65.56
2019-06-04,Kolkata,73.47,67.48
2019-06-04,Mumbai,76.91,68.76
2019-06-03,Chennai,74.08,69.58
2019-06-03,Delhi,71.3,65.76
2019-06-03,Kolkata,73.54,67.68
2019-06-03,Mumbai,76.98,68.97
2019-06-02,Chennai,74.27,69.98
2019-06-02,Delhi,71.5,66.16
2019-06-02,Kolkata,73.71,68.06
2019-06-02,Mumbai,77.16,69.37
2019-06-01,Chennai,74.39,70.19
2019-06-01,Delhi,71.62,66.36
2019-06-01,Kolkata,73.74,68.21
2019-06-01,Mumbai,77.28,69.58
2019-05-31,Chennai,74.46,70.31
2019-05-31,Delhi,71.73,66.51
2019-05-31,Kolkata,73.79,68.27
2019-05-31,Mumbai,77.34,69.69
2019-05-30,Chennai,74.53,70.43
2019-05-30,Delhi,71.8,66.63
2019-05-30,Kolkata,73.86,68.39
2019-05-30,Mumbai,77.41,69.82
2019-05-29,Chennai,74.59,70.5
2019-05-29,Delhi,71.86,66.69
2019-05-29,Kolkata,73.92,68.45
2019-05-29,Mumbai,77.47,69.88
2019-05-28,Chennai,74.59,70.5
2019-05-28,Delhi,71.86,66.69
2019-05-28,Kolkata,73.92,68.45
2019-05-28,Mumbai,77.47,69.88
2019-05-27,Chennai,74.5,70.45
2019-05-27,Delhi,71.77,66.64
2019-05-27,Kolkata,73.83,68.4
2019-05-27,Mumbai,77.38,69.83
2019-05-26,Chennai,74.39,70.45
2019-05-26,Delhi,71.67,66.64
2019-05-26,Kolkata,73.73,68.4
2019-05-26,Mumbai,77.28,69.83
2019-05-25,Chennai,74.25,70.37
2019-05-25,Delhi,71.53,66.57
2019-05-25,Kolkata,73.6,68.33
2019-05-25,Mumbai,77.14,69.75
2019-05-24,Chennai,74.1,70.24
2019-05-24,Delhi,71.39,66.45
2019-05-24,Kolkata,73.46,68.21
2019-05-24,Mumbai,77.0,69.63
2019-05-23,Chennai,73.95,70.07
2019-05-23,Delhi,71.25,66.29
2019-05-23,Kolkata,73.32,68.05
2019-05-23,Mumbai,76.86,69.46
2019-05-22,Chennai,73.87,69.97
2019-05-22,Delhi,71.17,66.2
2019-05-22,Kolkata,73.24,67.96
2019-05-22,Mumbai,76.78,69.36
2019-05-21,Chennai,73.87,69.97
2019-05-21,Delhi,71.17,66.2
2019-05-21,Kolkata,73.24,67.96
2019-05-21,Mumbai,76.78,69.36
2019-05-20,Chennai,73.82,69.88
2019-05-20,Delhi,71.12,66.11
2019-05-20,Kolkata,73.19,67.86
2019-05-20,Mumbai,76.73,69.27
2019-05-19,Chennai,73.72,69.72
2019-05-19,Delhi,71.03,65.96
2019-05-19,Kolkata,73.11,67.71
2019-05-19,Mumbai,76.64,69.11
2019-05-18,Chennai,73.72,69.72
2019-05-18,Delhi,71.03,65.96
2019-05-18,Kolkata,73.11,67.71
2019-05-18,Mumbai,76.64,69.11
2019-05-17,Chennai,73.79,69.72
2019-05-17,Delhi,71.1,65.96
2019-05-17,Kolkata,73.17,67.71
2019-05-17,Mumbai,76.71,69.11
2019-05-16,Chennai,73.88,69.66
2019-05-16,Delhi,71.18,65.91
2019-05-16,Kolkata,73.25,67.66
2019-05-16,Mumbai,76.79,69.05
2019-05-15,Chennai,73.88,69.61
2019-05-15,Delhi,71.18,65.86
2019-05-15,Kolkata,73.25,67.61
2019-05-15,Mumbai,76.79,69.0
2019-05-13,Chennai,74.14,69.74
2019-05-13,Delhi,71.43,65.98
2019-05-13,Kolkata,73.5,67.73
2019-05-13,Mumbai,77.04,69.13
2019-05-12,Chennai,74.46,69.88
2019-05-12,Delhi,71.73,66.11
2019-05-12,Kolkata,73.79,67.86
2019-05-12,Mumbai,77.34,69.27
2019-05-11,Chennai,74.9,70.06
2019-05-11,Delhi,72.15,66.28
2019-05-11,Kolkata,74.21,68.04
2019-05-11,Mumbai,77.75,69.45
2019-05-10,Chennai,75.4,70.26
2019-05-10,Delhi,72.63,66.47
2019-05-10,Kolkata,74.68,68.23
2019-05-10,Mumbai,78.23,69.65
2019-05-09,Chennai,75.63,70.36
2019-05-09,Delhi,72.84,66.56
2019-05-09,Kolkata,74.88,68.32
2019-05-09,Mumbai,78.44,69.74
2019-05-08,Chennai,75.79,70.43
2019-05-08,Delhi,73.0,66.66
2019-05-08,Kolkata,75.04,68.4
2019-05-08,Mumbai,78.59,69.81
2019-05-07,Chennai,75.79,70.43
2019-05-07,Delhi,73.0,66.66
2019-05-07,Kolkata,75.04,68.4
2019-05-07,Mumbai,78.59,69.81
2019-05-06,Chennai,75.79,70.43
2019-05-06,Delhi,73.0,66.66
2019-05-06,Kolkata,75.04,68.4
2019-05-06,Mumbai,78.59,69.81
2019-05-05,Chennai,75.87,70.43
2019-05-05,Delhi,73.07,66.66
2019-05-05,Kolkata,75.11,68.4
2019-05-05,Mumbai,78.66,69.81
2019-05-04,Chennai,75.92,70.48
2019-05-04,Delhi,73.13,66.71
2019-05-04,Kolkata,75.15,68.45
2019-05-04,Mumbai,78.71,69.86
2019-05-03,Chennai,75.84,70.39
2019-05-03,Delhi,73.07,66.66
2019-05-03,Kolkata,75.08,68.39
2019-05-03,Mumbai,78.64,69.77
2019-05-02,Chennai,75.84,70.39
2019-05-02,Delhi,73.07,66.66
2019-05-02,Kolkata,75.08,68.39
2019-05-02,Mumbai,78.64,69.77
2019-05-01,Chennai,75.9,70.44
2019-05-01,Delhi,73.13,66.71
2019-05-01,Kolkata,75.15,68.45
2019-05-01,Mumbai,78.7,69.83
2019-04-30,Chennai,75.9,70.44
2019-04-30,Delhi,73.13,66.71
2019-04-30,Kolkata,75.15,68.45
2019-04-30,Mumbai,78.7,69.83
2019-04-29,Chennai,75.85,70.39
2019-04-29,Delhi,73.08,66.66
2019-04-29,Kolkata,75.1,68.4
2019-04-29,Mumbai,78.65,69.77
2019-04-28,Chennai,75.85,70.34
2019-04-28,Delhi,73.08,66.61
2019-04-28,Kolkata,75.1,68.35
2019-04-28,Mumbai,78.65,69.72
2019-04-27,Chennai,75.85,70.34
2019-04-27,Delhi,73.08,66.61
2019-04-27,Kolkata,75.1,68.35
2019-04-27,Mumbai,78.65,69.72
2019-04-26,Chennai,75.79,70.34
2019-04-26,Delhi,73.02,66.61
2019-04-26,Kolkata,75.04,68.35
2019-04-26,Mumbai,78.59,69.72
2019-04-25,Chennai,75.79,70.26
2019-04-25,Delhi,73.02,66.54
2019-04-25,Kolkata,75.04,68.28
2019-04-25,Mumbai,78.59,69.65
2019-04-24,Chennai,75.71,70.17
2019-04-24,Delhi,72.95,66.46
2019-04-24,Kolkata,74.97,68.2
2019-04-24,Mumbai,78.52,69.56
2019-04-23,Chennai,75.71,70.17
2019-04-23,Delhi,72.95,66.46
2019-04-23,Kolkata,74.97,68.2
2019-04-23,Mumbai,78.52,69.56
2019-04-22,Chennai,75.71,70.17
2019-04-22,Delhi,72.95,66.46
2019-04-22,Kolkata,74.97,68.2
2019-04-22,Mumbai,78.52,69.56
2019-04-21,Chennai,75.71,70.17
2019-04-21,Delhi,72.95,66.46
2019-04-21,Kolkata,74.97,68.2
2019-04-21,Mumbai,78.52,69.56
2019-04-20,Chennai,75.77,70.1
2019-04-20,Delhi,73.0,66.39
2019-04-20,Kolkata,75.02,68.13
2019-04-20,Mumbai,78.57,69.49
2019-04-19,Chennai,75.77,70.01
2019-04-19,Delhi,73.0,66.31
2019-04-19,Kolkata,75.02,68.05
2019-04-19,Mumbai,78.57,69.4
2019-04-18,Chennai,75.69,70.01
2019-04-18,Delhi,72.93,66.31
2019-04-18,Kolkata,74.95,68.05
2019-04-18,Mumbai,78.5,69.4
2019-04-17,Chennai,75.69,70.01
2019-04-17,Delhi,72.93,66.31
2019-04-17,Kolkata,74.95,68.05
2019-04-17,Mumbai,78.5,69.4
2019-04-16,Chennai,75.69,70.01
2019-04-16,Delhi,72.93,66.31
2019-04-16,Kolkata,74.95,68.05
2019-04-16,Mumbai,78.5,69.4
2019-04-15,Chennai,75.75,69.96
2019-04-15,Delhi,72.98,66.26
2019-04-15,Kolkata,75.0,68.0
2019-04-15,Mumbai,78.55,69.35
2019-04-14,Chennai,75.68,69.96
2019-04-14,Delhi,72.92,66.26
2019-04-14,Kolkata,74.94,68.0
2019-04-14,Mumbai,78.49,69.35
2019-04-13,Chennai,75.62,69.89
2019-04-13,Delhi,72.86,66.19
2019-04-13,Kolkata,74.88,67.93
2019-04-13,Mumbai,78.43,69.27
2019-04-12,Chennai,75.62,69.89
2019-04-12,Delhi,72.86,66.19
2019-04-12,Kolkata,74.88,67.93
2019-04-12,Mumbai,78.43,69.27
2019-04-11,Chennai,75.56,69.8
2019-04-11,Delhi,72.8,66.11
2019-04-11,Kolkata,74.82,67.85
2019-04-11,Mumbai,78.37,69.19
2019-04-10,Chennai,75.56,69.8
2019-04-10,Delhi,72.8,66.11
2019-04-10,Kolkata,74.82,67.85
2019-04-10,Mumbai,78.37,69.19
2019-04-09,Chennai,75.56,69.8
2019-04-09,Delhi,72.8,66.11
2019-04-09,Kolkata,74.82,67.85
2019-04-09,Mumbai,78.37,69.19
2019-04-08,Chennai,75.61,69.8
2019-04-08,Delhi,72.85,66.11
2019-04-08,Kolkata,74.87,67.85
2019-04-08,Mumbai,78.42,69.19
2019-04-07,Chennai,75.61,69.8
2019-04-07,Delhi,72.85,66.11
2019-04-07,Kolkata,74.87,67.85
2019-04-07,Mumbai,78.42,69.19
2019-04-06,Chennai,75.67,69.89
2019-04-06,Delhi,72.91,66.19
2019-04-06,Kolkata,74.93,67.93
2019-04-06,Mumbai,78.48,69.27
2019-04-05,Chennai,75.67,69.83
2019-04-05,Delhi,72.91,66.14
2019-04-05,Kolkata,74.93,67.88
2019-04-05,Mumbai,78.48,69.22
2019-04-04,Chennai,75.62,69.83
2019-04-04,Delhi,72.86,66.14
2019-04-04,Kolkata,74.88,67.88
2019-04-04,Mumbai,78.43,69.22
2019-04-03,Chennai,75.62,69.78
2019-04-03,Delhi,72.86,66.09
2019-04-03,Kolkata,74.88,67.83
2019-04-03,Mumbai,78.43,69.17
2019-04-02,Chennai,75.62,69.78
2019-04-02,Delhi,72.86,66.09
2019-04-02,Kolkata,74.88,67.83
2019-04-02,Mumbai,78.43,69.17
2019-04-01,Chennai,75.62,69.78
2019-04-01,Delhi,72.86,66.09
2019-04-01,Kolkata,74.88,67.83
2019-04-01,Mumbai,78.43,69.17
2019-03-31,Chennai,75.67,69.88
2019-03-31,Delhi,72.86,66.14
2019-03-31,Kolkata,74.93,67.92
2019-03-31,Mumbai,78.48,69.27
2019-03-30,Chennai,75.67,69.97
2019-03-30,Delhi,72.86,66.22
2019-03-30,Kolkata,74.93,68.0
2019-03-30,Mumbai,78.48,69.36
2019-03-29,Chennai,75.62,70.05
2019-03-29,Delhi,72.81,66.3
2019-03-29,Kolkata,74.89,68.08
2019-03-29,Mumbai,78.43,69.44
2019-03-28,Chennai,75.62,70.15
2019-03-28,Delhi,72.81,66.39
2019-03-28,Kolkata,74.89,68.18
2019-03-28,Mumbai,78.43,69.54
2019-03-27,Chennai,75.67,70.26
2019-03-27,Delhi,72.86,66.49
2019-03-27,Kolkata,74.93,68.28
2019-03-27,Mumbai,78.48,69.64
2019-03-26,Chennai,75.67,70.26
2019-03-26,Delhi,72.86,66.49
2019-03-26,Kolkata,74.93,68.28
2019-03-26,Mumbai,78.48,69.64
2019-03-25,Chennai,75.67,70.26
2019-03-25,Delhi,72.86,66.49
2019-03-25,Kolkata,74.93,68.28
2019-03-25,Mumbai,78.48,69.64
2019-03-24,Chennai,75.67,70.37
2019-03-24,Delhi,72.86,66.6
2019-03-24,Kolkata,74.93,68.39
2019-03-24,Mumbai,78.48,69.76
2019-03-23,Chennai,75.62,70.37
2019-03-23,Delhi,72.81,66.6
2019-03-23,Kolkata,74.89,68.39
2019-03-23,Mumbai,78.43,69.76
2019-03-22,Chennai,75.57,70.43
2019-03-22,Delhi,72.76,66.65
2019-03-22,Kolkata,74.84,68.44
2019-03-22,Mumbai,78.38,69.81
2019-03-21,Chennai,75.52,70.5
2019-03-21,Delhi,72.71,66.72
2019-03-21,Kolkata,74.79,68.51
2019-03-21,Mumbai,78.33,69.89
2019-03-20,Chennai,75.59,70.59
2019-03-20,Delhi,72.78,66.8
2019-03-20,Kolkata,74.86,68.59
2019-03-20,Mumbai,78.4,69.97
2019-03-19,Chennai,75.59,70.59
2019-03-19,Delhi,72.78,66.8
2019-03-19,Kolkata,74.86,68.59
2019-03-19,Mumbai,78.4,69.97
2019-03-18,Chennai,75.59,70.71
2019-03-18,Delhi,72.78,66.91
2019-03-18,Kolkata,74.86,68.7
2019-03-18,Mumbai,78.4,70.09
2019-03-17,Chennai,75.52,70.87
2019-03-17,Delhi,72.71,67.06
2019-03-17,Kolkata,74.79,68.85
2019-03-17,Mumbai,78.33,70.25
2019-03-16,Chennai,75.43,70.96
2019-03-16,Delhi,72.63,67.15
2019-03-16,Kolkata,74.71,68.94
2019-03-16,Mumbai,78.25,70.34
2019-03-15,Chennai,75.35,71.04
2019-03-15,Delhi,72.55,67.22
2019-03-15,Kolkata,74.63,69.01
2019-03-15,Mumbai,78.17,70.42
2019-03-14,Chennai,75.27,71.15
2019-03-14,Delhi,72.48,67.32
2019-03-14,Kolkata,74.56,69.11
2019-03-14,Mumbai,78.1,70.52
2019-03-13,Chennai,75.2,71.2
2019-03-13,Delhi,72.41,67.37
2019-03-13,Kolkata,74.49,69.16
2019-03-13,Mumbai,78.04,70.58
2019-03-12,Chennai,75.2,71.2
2019-03-12,Delhi,72.41,67.37
2019-03-12,Kolkata,74.49,69.16
2019-03-12,Mumbai,78.04,70.58
2019-03-11,Chennai,75.25,71.27
2019-03-11,Delhi,72.46,67.44
2019-03-11,Kolkata,74.54,69.23
2019-03-11,Mumbai,78.09,70.65
2019-03-10,Chennai,75.19,71.38
2019-03-10,Delhi,72.4,67.54
2019-03-10,Kolkata,74.48,69.33
2019-03-10,Mumbai,78.03,70.76
2019-03-09,Chennai,75.09,71.38
2019-03-09,Delhi,72.31,67.54
2019-03-09,Kolkata,74.39,69.33
2019-03-09,Mumbai,77.94,70.76
2019-03-08,Chennai,75.02,71.38
2019-03-08,Delhi,72.24,67.54
2019-03-08,Kolkata,74.33,69.33
2019-03-08,Mumbai,77.87,70.76
2019-03-07,Chennai,75.02,71.49
2019-03-07,Delhi,72.24,67.64
2019-03-07,Kolkata,74.33,69.43
2019-03-07,Mumbai,77.87,70.86
2019-03-06,Chennai,75.02,71.49
2019-03-06,Delhi,72.24,67.64
2019-03-06,Kolkata,74.33,69.43
2019-03-06,Mumbai,77.87,70.86
2019-03-05,Chennai,75.02,71.49
2019-03-05,Delhi,72.24,67.64
2019-03-05,Kolkata,74.33,69.43
2019-03-05,Mumbai,77.87,70.86
2019-03-04,Chennai,74.95,71.38
2019-03-04,Delhi,72.17,67.54
2019-03-04,Kolkata,74.26,69.33
2019-03-04,Mumbai,77.8,70.76
2019-03-03,Chennai,74.84,71.24
2019-03-03,Delhi,72.07,67.41
2019-03-03,Kolkata,74.16,69.2
2019-03-03,Mumbai,77.7,70.62
2019-03-02,Chennai,74.71,71.09
2019-03-02,Delhi,71.94,67.27
2019-03-02,Kolkata,74.03,69.06
2019-03-02,Mumbai,77.57,70.47
2019-03-01,Chennai,74.57,70.93
2019-03-01,Delhi,71.81,67.12
2019-03-01,Kolkata,73.9,68.91
2019-03-01,Mumbai,77.44,70.31
2019-02-28,Chennai,74.48,70.8
2019-02-28,Delhi,71.73,67.0
2019-02-28,Kolkata,73.82,68.79
2019-02-28,Mumbai,77.36,70.18
2019-02-27,Chennai,74.41,70.72
2019-02-27,Delhi,71.66,66.92
2019-02-27,Kolkata,73.76,68.71
2019-02-27,Mumbai,77.29,70.1
2019-02-26,Chennai,74.41,70.72
2019-02-26,Delhi,71.66,66.92
2019-02-26,Kolkata,73.76,68.71
2019-02-26,Mumbai,77.29,70.1
2019-02-25,Chennai,74.32,70.59
2019-02-25,Delhi,71.57,66.8
2019-02-25,Kolkata,73.67,68.59
2019-02-25,Mumbai,77.2,69.97
2019-02-24,Chennai,74.16,70.42
2019-02-24,Delhi,71.42,66.64
2019-02-24,Kolkata,73.52,68.43
2019-02-24,Mumbai,77.06,69.8
2019-02-23,Chennai,74.08,70.32
2019-02-23,Delhi,71.35,66.55
2019-02-23,Kolkata,73.45,68.34
2019-02-23,Mumbai,76.99,69.71
2019-02-21,Chennai,73.87,70.09
2019-02-21,Delhi,71.15,66.33
2019-02-21,Kolkata,73.25,68.12
2019-02-21,Mumbai,76.79,69.47
2019-02-20,Chennai,73.72,69.91
2019-02-20,Delhi,71.0,66.17
2019-02-20,Kolkata,73.11,67.95
2019-02-20,Mumbai,76.64,69.3
2019-02-19,Chennai,73.72,69.91
2019-02-19,Delhi,71.0,66.17
2019-02-19,Kolkata,73.11,67.95
2019-02-19,Mumbai,76.64,69.3
2019-02-18,Chennai,73.61,69.84
2019-02-18,Delhi,70.91,66.11
2019-02-18,Kolkata,73.01,67.89
2019-02-18,Mumbai,76.54,69.23
2019-02-17,Chennai,73.45,69.7
2019-02-17,Delhi,70.76,65.98
2019-02-17,Kolkata,72.86,67.76
2019-02-17,Mumbai,76.39,69.09
2019-02-16,Chennai,73.28,69.57
2019-02-16,Delhi,70.6,65.86
2019-02-16,Kolkata,72.71,67.64
2019-02-16,Mumbai,76.23,68.97
2019-02-15,Chennai,73.14,69.44
2019-02-15,Delhi,70.46,65.73
2019-02-15,Kolkata,72.57,67.51
2019-02-15,Mumbai,76.1,68.83
2019-02-14,Chennai,73.06,69.37
2019-02-14,Delhi,70.39,65.67
2019-02-14,Kolkata,72.5,67.45
2019-02-14,Mumbai,76.03,68.76
2019-02-13,Chennai,73.0,69.32
2019-02-13,Delhi,70.33,65.62
2019-02-13,Kolkata,72.44,67.4
2019-02-13,Mumbai,75.97,68.71
2019-02-12,Chennai,73.0,69.32
2019-02-12,Delhi,70.33,65.62
2019-02-12,Kolkata,72.44,67.4
2019-02-12,Mumbai,75.97,68.71
2019-02-11,Chennai,73.0,69.32
2019-02-11,Delhi,70.33,65.62
2019-02-11,Kolkata,72.44,67.4
2019-02-11,Mumbai,75.97,68.71
2019-02-10,Chennai,72.95,69.25
2019-02-10,Delhi,70.28,65.56
2019-02-10,Kolkata,72.39,67.34
2019-02-10,Mumbai,75.92,68.65
2019-02-09,Chennai,72.95,69.25
2019-02-09,Delhi,70.28,65.56
2019-02-09,Kolkata,72.39,67.34
2019-02-09,Mumbai,75.92,68.65
2019-02-08,Chennai,73.05,69.25
2019-02-08,Delhi,70.38,65.56
2019-02-08,Kolkata,72.49,67.34
2019-02-08,Mumbai,76.02,68.65
2019-02-07,Chennai,73.11,69.25
2019-02-07,Delhi,70.44,65.56
2019-02-07,Kolkata,72.55,67.34
2019-02-07,Mumbai,76.08,68.65
2019-02-06,Chennai,73.11,69.2
2019-02-06,Delhi,70.44,65.51
2019-02-06,Kolkata,72.55,67.29
2019-02-06,Mumbai,76.08,68.59
2019-02-05,Chennai,73.11,69.2
2019-02-05,Delhi,70.44,65.51
2019-02-05,Kolkata,72.55,67.29
2019-02-05,Mumbai,76.08,68.59
2019-02-04,Chennai,73.27,69.31
2019-02-04,Delhi,70.59,65.61
2019-02-04,Kolkata,72.7,67.39
2019-02-04,Mumbai,76.22,68.7
2019-02-03,Chennai,73.43,69.41
2019-02-03,Delhi,70.74,65.71
2019-02-03,Kolkata,72.84,67.49
2019-02-03,Mumbai,76.37,68.81
2019-02-02,Chennai,73.54,69.41
2019-02-02,Delhi,70.84,65.71
2019-02-02,Kolkata,72.94,67.49
2019-02-02,Mumbai,76.47,68.81
2019-02-01,Chennai,73.64,69.41
2019-02-01,Delhi,70.94,65.71
2019-02-01,Kolkata,73.04,67.49
2019-02-01,Mumbai,76.57,68.81
2019-01-31,Chennai,73.8,69.52
2019-01-31,Delhi,71.09,65.81
2019-01-31,Kolkata,73.18,67.59
2019-01-31,Mumbai,76.72,68.91
2019-01-30,Chennai,73.9,69.61
2019-01-30,Delhi,71.19,65.89
2019-01-30,Kolkata,73.28,67.67
2019-01-30,Mumbai,76.82,69.0
2019-01-29,Chennai,73.9,69.61
2019-01-29,Delhi,71.19,65.89
2019-01-29,Kolkata,73.28,67.67
2019-01-29,Mumbai,76.82,69.0
2019-01-28,Chennai,73.99,69.72
2019-01-28,Delhi,71.27,66.0
2019-01-28,Kolkata,73.36,67.78
2019-01-28,Mumbai,76.9,69.11
2019-01-27,Chennai,73.99,69.72
2019-01-27,Delhi,71.27,66.0
2019-01-27,Kolkata,73.36,67.78
2019-01-27,Mumbai,76.9,69.11
2019-01-26,Chennai,73.99,69.72
2019-01-26,Delhi,71.27,66.0
2019-01-26,Kolkata,73.36,67.78
2019-01-26,Mumbai,76.9,69.11
2019-01-25,Chennai,73.99,69.72
2019-01-25,Delhi,71.27,66.0
2019-01-25,Kolkata,73.36,67.78
2019-01-25,Mumbai,76.9,69.11
2019-01-24,Chennai,73.99,69.62
2019-01-24,Delhi,71.27,65.9
2019-01-24,Kolkata,73.36,67.68
2019-01-24,Mumbai,76.9,69.01
2019-01-23,Chennai,73.99,69.62
2019-01-23,Delhi,71.27,65.9
2019-01-23,Kolkata,73.36,67.68
2019-01-23,Mumbai,76.9,69.01
2019-01-22,Chennai,73.99,69.62
2019-01-22,Delhi,71.27,65.9
2019-01-22,Kolkata,73.36,67.68
2019-01-22,Mumbai,76.9,69.01
2019-01-21,Chennai,73.85,69.41
2019-01-21,Delhi,71.14,65.71
2019-01-21,Kolkata,73.23,67.49
2019-01-21,Mumbai,76.77,68.81
2019-01-20,Chennai,73.65,69.14
2019-01-20,Delhi,70.95,65.45
2019-01-20,Kolkata,73.05,67.23
2019-01-20,Mumbai,76.58,68.53
2019-01-19,Chennai,73.41,68.83
2019-01-19,Delhi,70.72,65.16
2019-01-19,Kolkata,72.82,66.93
2019-01-19,Mumbai,76.35,68.22
2019-01-18,Chennai,73.23,68.62
2019-01-18,Delhi,70.55,64.97
2019-01-18,Kolkata,72.65,66.74
2019-01-18,Mumbai,76.18,68.02
2019-01-17,Chennai,73.15,68.42
2019-01-17,Delhi,70.47,64.78
2019-01-17,Kolkata,72.58,66.55
2019-01-17,Mumbai,76.11,67.82
2019-01-16,Chennai,73.0,68.22
2019-01-16,Delhi,70.33,64.59
2019-01-16,Kolkata,72.44,66.36
2019-01-16,Mumbai,75.97,67.62
2019-01-15,Chennai,73.08,68.09
2019-01-15,Delhi,70.41,64.47
2019-01-15,Kolkata,72.52,66.24
2019-01-15,Mumbai,76.05,67.49
2019-01-14,Chennai,72.79,67.78
2019-01-14,Delhi,70.13,64.18
2019-01-14,Kolkata,72.24,65.95
2019-01-14,Mumbai,75.77,67.18
2019-01-13,Chennai,72.39,67.25
2019-01-13,Delhi,69.75,63.69
2019-01-13,Kolkata,71.87,65.46
2019-01-13,Mumbai,75.39,66.66
2019-01-12,Chennai,71.87,66.62
2019-01-12,Delhi,69.26,63.1
2019-01-12,Kolkata,71.39,64.87
2019-01-12,Mumbai,74.91,66.04
2019-01-11,Chennai,71.67,66.31
2019-01-11,Delhi,69.07,62.81
2019-01-11,Kolkata,71.2,64.58
2019-01-11,Mumbai,74.72,65.73
2019-01-10,Chennai,71.47,66.01
2019-01-10,Delhi,68.88,62.53
2019-01-10,Kolkata,71.01,64.3
2019-01-10,Mumbai,74.53,65.43
2019-01-09,Chennai,71.07,65.7
2019-01-09,Delhi,68.5,62.24
2019-01-09,Kolkata,70.64,64.01
2019-01-09,Mumbai,74.16,65.12
2019-01-08,Chennai,71.07,65.7
2019-01-08,Delhi,68.5,62.24
2019-01-08,Kolkata,70.64,64.01
2019-01-08,Mumbai,74.16,65.12
2019-01-07,Chennai,71.07,65.7
2019-01-07,Delhi,68.5,62.24
2019-01-07,Kolkata,70.64,64.01
2019-01-07,Mumbai,74.16,65.12
2019-01-06,Chennai,70.85,65.62
2019-01-06,Delhi,68.29,62.16
2019-01-06,Kolkata,70.43,63.93
2019-01-06,Mumbai,73.95,65.04
2019-01-05,Chennai,70.85,65.72
2019-01-05,Delhi,68.29,62.26
2019-01-05,Kolkata,70.43,64.03
2019-01-05,Mumbai,73.95,65.14
2019-01-04,Chennai,71.01,65.91
2019-01-04,Delhi,68.44,62.44
2019-01-04,Kolkata,70.58,64.21
2019-01-04,Mumbai,74.1,65.34
2019-01-03,Chennai,71.22,66.14
2019-01-03,Delhi,68.65,62.66
2019-01-03,Kolkata,70.78,64.42
2019-01-03,Mumbai,74.3,65.56
2019-01-02,Chennai,71.22,66.14
2019-01-02,Delhi,68.65,62.66
2019-01-02,Kolkata,70.78,64.42
2019-01-02,Mumbai,74.3,65.56
2019-01-01,Chennai,71.22,66.14
2019-01-01,Delhi,68.65,62.66
2019-01-01,Kolkata,70.78,64.42
2019-01-01,Mumbai,74.3,65.56
2018-12-31,Chennai,71.41,66.35
2018-12-31,Delhi,68.84,62.86
2018-12-31,Kolkata,70.96,64.61
2018-12-31,Mumbai,74.47,65.76
2018-12-30,Chennai,71.62,66.59
2018-12-30,Delhi,69.04,63.09
2018-12-30,Kolkata,71.15,64.84
2018-12-30,Mumbai,74.67,66.01
2018-12-29,Chennai,71.85,66.84
2018-12-29,Delhi,69.26,63.32
2018-12-29,Kolkata,71.37,65.07
2018-12-29,Mumbai,74.89,66.25
2018-12-28,Chennai,72.16,67.16
2018-12-28,Delhi,69.55,63.62
2018-12-28,Kolkata,71.65,65.37
2018-12-28,Mumbai,75.18,66.57
2018-12-27,Chennai,72.36,67.31
2018-12-27,Delhi,69.74,63.76
